------------------------------------------------------------------------------
|      Name|   Arrival|     Burst|     Start|    Finish|   Waiting|TurnAround|
|       477|       522|       141|    115936|    116077|    115414|    115555|
|       455|       523|       153|    116077|    116230|    115554|    115707|
|       515|       525|       126|    116230|    116356|    115705|    115831|
|       451|       526|       195|    116356|    116551|    115830|    116025|
|       497|       526|       459|    116551|    117010|    116025|    116484|
|       504|       527|       483|    117010|    117493|    116483|    116966|
|       465|       528|       392|    117493|    117885|    116965|    117357|
|       462|       530|        71|    117885|    117956|    117355|    117426|
|       519|       530|       438|    117956|    118394|    117426|    117864|
|       523|       530|        77|    118394|    118471|    117864|    117941|
|       511|       531|       212|    118471|    118683|    117940|    118152|
|       468|       532|       158|    118683|    118841|    118151|    118309|
|       472|       532|       351|    118841|    119192|    118309|    118660|
|       512|       532|       272|    119192|    119464|    118660|    118932|
|       499|       534|        46|    119464|    119510|    118930|    118976|
|       500|       534|        88|    119510|    119598|    118976|    119064|
|       460|       535|       120|    119598|    119718|    119063|    119183|
|       524|       536|       335|    119718|    120053|    119182|    119517|
|       443|       537|       196|    120053|    120249|    119516|    119712|
|       513|       537|       317|    120249|    120566|    119712|    120029|
|       448|       539|       246|    120566|    120812|    120027|    120273|
|       459|       539|        11|    120812|    120823|    120273|    120284|
|       530|       539|       104|    120823|    120927|    120284|    120388|
|       446|       541|       107|    120927|    121034|    120386|    120493|
|       538|       541|       454|    121034|    121488|    120493|    120947|
|       457|       543|       144|    121488|    121632|    120945|    121089|
|       485|       543|       120|    121632|    121752|    121089|    121209|
|       496|       545|       125|    121752|    121877|    121207|    121332|
|       501|       545|       436|    121877|    122313|    121332|    121768|
|       463|       546|        74|    122313|    122387|    121767|    121841|
|       476|       546|       377|    122387|    122764|    121841|    122218|
|       481|       547|       327|    122764|    123091|    122217|    122544|
|       522|       547|        68|    123091|    123159|    122544|    122612|
|       541|       548|       150|    123159|    123309|    122611|    122761|
|       487|       549|       416|    123309|    123725|    122760|    123176|
|       475|       551|         9|    123725|    123734|    123174|    123183|
|       520|       551|       481|    123734|    124215|    123183|    123664|
|       535|       554|        18|    124215|    124233|    123661|    123679|
|       474|       555|       427|    124233|    124660|    123678|    124105|
|       514|       557|       245|    124660|    124905|    124103|    124348|
